address,business_hours,closed_days,course_description,course_list,course_price,course_target,course_time,facility,initation,initation_fee,option,option_description,option_fee,parking_lot,store_name,store_url,tel
"〒671-1122　兵庫県姫路市広畑区夢前町3丁目1-7 ホームセンタームサシ姫路店2階,												TEL　079-230-0081",［平日／土］10:00～22:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,回数など気にせず営業時間内いつでも自由にご利用いただけます。,正会員,"2,700円（税抜）",15歳以上,全営業時間,"ジム,更衣スペース,駐車場,駐輪場,AED",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,600円（税抜）",1200台（無料）,アクトスWill_G 広畑,https://sc1.axtos.com/shop/hirohata/,tel:079-230-0081
"〒651-2414　兵庫県神戸市西区大沢1丁目5-2 ホームプラザナフコ大久保インター店2階,												TEL　078-969-1620",［月～土］10:00～22:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,"回数など気にせず営業時間内いつでも自由にご利用いただけます。,ヨガ等のスクール（1レッスン60分）を月3回受講いただけます。,（クラス内容は店舗によって異なります。）","正会員,スクール会員","2,700円（税抜）,2,700円（税抜）","15歳以上,女性限定","全営業時間,大久保インター店のクラスに所属し月3回","ジム,レンタルスタジオ,更衣スペース,駐車場,駐輪場,AED",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,600円（税抜）",大型駐車場無料,アクトスWill_G 大久保インター,https://sc1.axtos.com/shop/okuboic/,tel:078-969-1620
"〒675-0016　兵庫県加古川市野口町長砂811,												TEL　079-420-6688",［平日］10:00-23:00［土］10:00-22:00［日］10:00-19:00［祝日］10:00-19:00・最終チェックインは営業終了時間の1時間前・スポーツゾーンのご利用は営業終了時間の30分前迄,毎週木曜日（他、お盆・年末年始）,"営業時間内で自由にご利用できます。,全営業時間にご利用いただけます。,ご家族・ご友人とペアを組むことでお得に利用できます,朝から夕方までの営業時間内でご利用できます。,平日の夕方から閉店までの営業時間内でご利用できます。,全営業時間にご利用いただけます。（ご利用ごとに施設利用料が必要です）,営業時間内で自由にご利用できます。","正会員,ペア会員,デイ会員,ナイト会員,タイムリー会員,エグゼクティブ,会員","9,500円（税抜）,8,500円（税抜）,7,500円（税抜）,5,500円（税抜）,1,000円（税抜）施設利用料：1,000円/回（税抜）,13,000円（税抜）","16歳以上,16歳以上,16歳以上,16歳以上,16歳以上,18歳以上","全営業時間,全営業時間,10:00-18:30,18:30-営業終了,全営業時間,全営業時間","ジム,スタジオ,プール,クアプール,屋外ジャグジー,スチームルーム,浴室,遠赤外線サウナ,シャワールーム,ロッカールーム,パウダールーム,アロマテラピールーム,プロショップ,駐車場,駐輪場,AED","入　会　金,登録手数料","5,000円（税抜）,3,000円（税抜）","べネプラス,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピング、など様々な,「割引サービス」を受けることができます。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,600円（税抜）",163台（無料）　有（共用）,アクトス 加古川,https://sc1.axtos.com/shop/kakogawa/,tel:079-420-6688
"〒651-1147　兵庫県神戸市北区松宮台2-27-8,	TEL　078-593-7851",［平日］10:00～23:00［土］10:00～23:00［日］10:00～18:00［祝日］10:00～23:00・最終チェックインは営業終了時間の1時間前・スポーツゾーンのご利用は営業終了時間の30分前迄,毎週木曜日（他、お盆・年末年始）,"営業時間内で自由にご利用できます。,正会員様と同居のご家族の方が、,営業時間内で自由にご利用できます。,朝から夕方までの営業時間内でご利用できます。,平日の夕方から閉店までの営業時間内でご利用できます。,土日祝日の営業時間内でご利用できます。,平日の夕方から閉店までと土日祝日の営業時間内までご利用できます。,営業時間内でプールエリア・浴室・シャワールーム・マッサージルームのみご利用いただけます。,全営業時間にご利用いただけます。（ご利用ごとに施設利用料が必要です）,営業時間内で自由にご利用できます。","正会員,ファミリー会員,デイ会員,ナイト会員,ホリデイ会員,ナイト＆ホリデイ会員,プール会員,タイムリー会員,エグゼクティブ,会員","9,500円（税抜）,7,500円（税抜）,7,500円（税抜）,6,000円（税抜）,6,000円（税抜）,8,000円（税抜）,8,000円（税抜）,3,000円（税抜） 施設利用料：1,000円/回（税抜）,13,000円（税抜）","18歳以上,15歳以上,18歳以上,18歳以上,18歳以上,18歳以上,18歳以上,18歳以上,18歳以上","全営業時間,全営業時間,10：00～18：30,18：30-23：00,土日祝日,全営業時間,平日18：30～23：00と土日祝日全営業時間,全営業時間,全営業時間,全営業時間","ジム,スタジオ,プール,クアプール,スチームルーム,浴室,遠赤外線サウナ,シャワールーム,ロッカールーム,パウダールーム,アロマテラピールーム,プロショップ,水素水,駐車場,駐輪場,AED","入　会　金,登録手数料","5,000円（税抜）,3,000円（税抜）","べネプラス,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピング、など様々な,「割引サービス」を受けることができます。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,600円（税抜）",150台（無料）有（共用）なし,アクトス 鈴蘭台,https://sc1.axtos.com/shop/suzuran/,tel:078-593-7851
"〒659-0035　兵庫県芦屋市海洋町10-3,	TEL　0797-23-7577",［平日・土］10:00～23:00［日］10:00～18:00・最終チェックインは営業終了時間の1時間前・スポーツゾーンのご利用は営業終了時間の30分前迄,毎週木曜日（他、お盆・年末年始）,"営業時間内で自由にご利用できます。,正会員様と同居のご家族の方が、,営業時間内で自由にご利用できます。,朝から夕方までの営業時間内でご利用できます。,平日の夕方から閉店までの営業時間内でご利用できます。,全営業時間にご利用いただけます。(月4回までのご利用となります）,営業時間内で自由にご利用できます。","正会員,ファミリー会員,デイ会員,ナイト会員,タイムリー会員,エグゼクティブ,会員","10,000円（税抜）,8,000円（税抜）,8,000円（税抜）,7,000円（税抜）,6,000円（税抜）,13,000円（税抜）","18歳以上,正会員とご同居のご家族で15歳以上,18歳以上,18歳以上,18歳以上,18歳以上","全営業時間,全営業時間,10:00～18:30,18:30～23:00,全営業時間,全営業時間 アクトス全店舗利用可","ジム,スタジオ,プール,屋外プール,クアプール,屋外ジャグジー,スチームルーム,浴室,遠赤外線サウナ,シャワールーム,ロッカールーム,パウダールーム,アロマテラピールーム,プロショップ,駐車場,駐輪場,AED","入　会　金,登録手数料","10,000円（税抜）,3,000円（税抜）","べネプラス,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピング、など様々な,「割引サービス」を受けることができます。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,600円（税抜）",80台（4時間まで無料・以降200円/1時間）,アクトス 芦屋リゾート,https://sc1.axtos.com/shop/ashiya/,tel:0797-23-7577
"〒651-1302　兵庫県神戸市北区藤原台中町1-4-1ステップガーデン内,	TEL　078-987-5971",［平日］10:00-23:00［土］10:00-23:00［日］10:00-18:00［祝日］曜日に準じます。・最終チェックインは営業終了時間の1時間前・スポーツゾーンのご利用は営業終了時間の30分前迄,毎週木曜日（他、お盆・年末年始）,"営業時間内で自由にご利用できます。,正会員様と同居のご家族の方が、,営業時間内で自由にご利用できます。,朝から夕方までの営業時間内でご利用できます。,平日の夕方から閉店までの営業時間内でご利用できます。,営業時間内で自由にご利用できます。","正会員,ファミリー会員,デイ会員,ナイト会員,エグゼクティブ,会員","9,500円（税抜）,7,500円（税抜）,7,500円（税抜）,7,000円（税抜）,13,000円（税抜）","18歳以上,正会員様とご同居のご家族の方で15歳以上,18歳以上,18歳以上,18歳以上","全営業時間,全営業時間,10:00～18:30,18:30 - 23:00,全営業時間","ジム,スタジオ,プール,クアプール,スチームルーム,浴室,遠赤外線サウナ,シャワールーム,ロッカールーム,パウダールーム,アロマテラピールーム,プロショップ,駐車場,駐輪場,AED","入　会　金,登録手数料","5,000円（税抜）,3,000円（税抜）","べネプラス,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピング、など様々な,「割引サービス」を受けることができます。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,600円（税抜）",620台（5時間無料）　有（共用）,アクトス 藤原台,https://sc1.axtos.com/shop/fujiwaradai/,tel:078-987-5971
"〒674-0074　兵庫県明石市魚住町清水西宿1923-2,	TEL　078-941-5546",［月-土］10:00-23:00［日］10:00-18:00［祝日］該当曜日に準ずる・最終チェックインは営業終了時間の1時間前・スポーツゾーンのご利用は営業終了時間の30分前迄,毎週木曜日（他、お盆・年末年始）,"営業時間内で自由にご利用できます。,正会員様と同居のご家族の方が、,営業時間内で自由にご利用できます。,朝から夕方までの営業時間内でご利用できます。,平日晩と土曜日、日曜日、祝日、殆んどの時間が利用できるお値打ちな会員種別です。,平日の夕方から閉店までの営業時間内でご利用できます。,土日祝日の営業時間内でご利用できます。,営業時間自由で　都度1,000円（税別）で利用できます。初回利用から1か月以内に3回利用がある場合3回目が無料になります,営業時間内で自由にご利用できます。","正会員,ファミリー会員,デイ会員,ナイト＆ホリディ会員,ナイト会員,ホリデイ会員,タイムリー会員,エグゼクティブ,会員","9,500円（税抜）,7,500円（税抜）,7,500円（税抜）,7,500円（税抜）,5,000円（税抜）,5,000円（税抜）,1,000円（税抜）/都度利用料1,000円（税抜）,13,000円（税抜）","16歳以上,15歳以上,16歳以上,16歳以上,16歳以上,16歳以上,16歳以上,18歳以上","全営業時間,全営業時間,10:00-18:30,月-金,18:30 -23:00,土・祝,10:30-23:00,日,10:30-17:30,月-金,18:30 - 23:00,土・祝日,10:30-23:00,日,10:30-17:30,月-土,10:00-23:00,日,10:00-18:00,全営業時間","ジム,スタジオ,プール,クアプール,スチームルーム,浴室,遠赤外線サウナ,シャワールーム,ロッカールーム,パウダールーム,アロマテラピールーム,プロショップ,駐車場,駐輪場,AED","入　会　金,登録手数料","5,000円（税抜）,3,000円（税抜）","べネプラス,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピング、など様々な,「割引サービス」を受けることができます。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,600円（税抜）",160台（無料）,アクトス 明石魚住,https://sc1.axtos.com/shop/akashiuozumi/,tel:078-941-5546
"〒660-0083　兵庫県尼崎市道意町7-1-1　アマﾄﾞｩ内,	TEL　06-6412-0855",［平日］10:00-23:00［土］10:00-22:00［日］10:00-18:00［祝日］日曜日に準じます。・最終チェックインは営業終了時間の1時間前・スポーツゾーンのご利用は営業終了時間の30分前迄,毎週木曜日（他、お盆・年末年始）,営業時間内で自由にご利用できます。,正会員,"6,200円（税抜）",16歳以上,全営業時間,"ジム,スタジオ,テニスコート,プール,クアプール,スチームルーム,浴室,遠赤外線サウナ,シャワールーム,ロッカールーム,パウダールーム,アロマテラピールーム,プロショップ,駐車場,駐輪場,AED",登録手数料,"5,000円（税抜）","べネプラス,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピング、など様々な,「割引サービス」を受けることができます。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,600円（税抜）",160台（無料）,アクトスWill アマドゥ,https://sc1.axtos.com/shop/amagasaki/,tel:06-6412-0855
"〒673-0879　兵庫県明石市大蔵海岸通1-2-1,	TEL　078-918-3881",［平日］10:00～23:00［土］10:00～23:00［日］10:00～18:00［祝日］該当曜日に準ずる・最終チェックインは営業終了時間の1時間前・スポーツゾーンのご利用は営業終了時間の30分前迄,毎週木曜日（他、お盆・年末年始）,"営業時間内で自由にご利用できます。,正会員様と同居のご家族の方が、,営業時間内で自由にご利用できます。,朝から夕方までの営業時間内でご利用できます。,平日の夕方から閉店までの営業時間内でご利用できます。,営業時間内で自由にご利用できます。","正会員,ファミリー会員,デイ会員,ナイト会員,エグゼクティブ,会員","10,000円（税抜）,8,000円（税抜）,8,000円（税抜）,6,000円（税抜）,13,000円（税抜）","18歳以上,正会員様とご同居のご家族の方で15歳以上,18歳以上,18歳以上,18歳以上,アクトス全店舗利用可","全営業時間,全営業時間,10：00～18：30,18：30～23：00,全営業時間","ジム,スタジオ,テニスコート,プール,屋外プール,クアプール,屋外ジャグジー,スチームルーム,浴室,遠赤外線サウナ,シャワールーム,ロッカールーム,パウダールーム,アロマテラピールーム,プロショップ,水素水,駐車場,駐輪場,AED","入　会　金,登録手数料","10,000円（税抜）,3,000円（税抜）","べネプラス,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピング、など様々な,「割引サービス」を受けることができます。,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,1ヶ月1,945円（税抜）,600円（税抜）",135台（無料）,アクトス 明石大蔵リゾート,https://sc1.axtos.com/shop/akashiookura/,tel:078-918-3881
"〒621-0822　京都府亀岡市篠町野条馬場35番1 TSUTAYA亀岡店2階,												TEL　0771-55-9991",［平日］10:00～22:00［土］10:00～21:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,"回数など気にせず営業時間内いつでも自由にご利用いただけます。,1年以上継続いただける方におすすめです。,回数など気にせず営業時間内いつでも自由にご利用いただけます。","正会員,バリュー会員","2,700円（税抜）,2,200円（税抜）","15歳以上,15歳以上","全営業時間,全営業時間","ジム,更衣スペース,水素水,駐車場,駐輪場,AED,キャッシュレス",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）",有（共用）,アクトスWill_G 亀岡,https://sc1.axtos.com/shop/kameoka/,tel:0771-55-9991
"〒611-0041京都府宇治市槇島町清水４８番地 ベルファ宇治3階,TEL　0774-25-5330",［月～土］10:00～22:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,"回数など気にせず営業時間内いつでも自由にご利用いただけます。,ヨガ等のスクール（1レッスン60分）を月3回受講いただけます。,（クラス内容は店舗によって異なります。）","正会員,スクール会員","2,700円（税抜）,2,700円（税抜）","15歳以上,女性限定","全営業時間,宇治店のクラスに所属し月3回","ジム,レンタルスタジオ,更衣スペース,駐車場,駐輪場,AED",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,600円（税抜）",380台（3時間まで無料）,アクトスWill_G 宇治,https://sc1.axtos.com/shop/uji/,tel:0774-25-5330
"〒554-0001　大阪府大阪市此花区高見1-5高見プラザ3階,												TEL　06-6461-1778",［平日］10:00～22:00［土］10:00～21:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,回数など気にせず営業時間内いつでも自由にご利用いただけます。,正会員,"2,700円（税抜）",15歳以上,全営業時間,"ジム,更衣スペース,水素水,駐車場,駐輪場,AED,キャッシュレス",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）","施設利用で2時間半まで無料
",アクトスWill_G 此花高見,https://sc1.axtos.com/shop/konohanatakami/,tel:06-6461-1778
"〒536-0002　大阪府大阪市城東区今福東1丁目10番5号 今福ファミリータウン3階,												TEL　06-6786-4917",［平日］10:00～22:00［土］10:00～21:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,回数など気にせず営業時間内いつでも自由にご利用いただけます。,正会員,"2,700円（税抜）",15歳以上,全営業時間,"ジム,更衣スペース,水素水,駐車場,駐輪場,AED,キャッシュレス",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）",有（共用）,アクトスWill_G 今福ファミリータウン,https://sc1.axtos.com/shop/imafuku_familytown/,tel:06-6786-4917
"〒572-0028　大阪府寝屋川市日新町3-15 ホームズ寝屋川店1階,												TEL　072-812-5330",［平日］10:00～22:00［土］10:00～21:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,回数など気にせず営業時間内いつでも自由にご利用いただけます。,正会員,"2,700円（税抜）",15歳以上,全営業時間,"ジム,更衣スペース,水素水,駐車場,駐輪場,AED,キャッシュレス",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）",有（共用）,アクトスWill_G ホームズ寝屋川,https://sc1.axtos.com/shop/homes_neyagawa/,tel:072-812-5330
"〒599-8276　大阪府堺市中区小阪270番地 イズミヤ泉北店2階,												TEL　072-247-9031",全営業時間［平日］10:00～22:00［土］10:00～20:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,"回数など気にせず営業時間内いつでも自由にご利用いただけます。,1年以上継続いただける方におすすめです。,回数など気にせず営業時間内いつでも自由にご利用いただけます。","正会員,バリュー会員","2,700円【税抜】,2,200円【税抜】","15歳以上,15歳以上","全営業時間,全営業時間","ジム,更衣スペース,水素水,駐車場,駐輪場,AED,キャッシュレス",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）",800台 　有（共用）　　,アクトスWill_G イズミヤ泉北,https://sc1.axtos.com/shop/izumiya_senboku/,tel:072-247-9031
"〒591-8021大阪府堺市北区新金岡町5-1-6 ドン・キホーテ新金岡店2階,												TEL　072-275-5170",［平日］10:00～22:00［土］10:00～21:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,回数など気にせず営業時間内いつでも自由にご利用いただけます。,正会員,"2,700円（税抜）",15歳以上,全営業時間,"ジム,更衣スペース,水素水,駐車場,駐輪場,AED,キャッシュレス",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）",有（共用）　　2時間無料,アクトスWill_G ドン・キホーテ新金岡,https://sc1.axtos.com/shop/donki_kanaoka/,tel:072-275-5170
"〒569-1144　大阪府高槻市大畑町13-1 イオンフードスタイル摂津富田2階,												TEL　072-648-3193",［平日／土］10:00～21:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,回数など気にせず営業時間内いつでも自由にご利用いただけます。,正会員,"2,700円（税抜）",15歳以上,全営業時間,"ジム,更衣スペース,水素水,駐車場,駐輪場,AED,キャッシュレス",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）",2時間無料,アクトスWill_G イオンフードスタイル摂津富田,https://sc1.axtos.com/shop/aeon_foodstyle_settsutonda/,tel:072-648-3193
